id,latitude,longitude,num_bus_2km,num_subway_2km,num_shop_2km,nearest_shop(m),num_restaurant_2km,neighbourhood_cleansed,room_type,accommodates,baths,beds,days,amenities,price,future_occupancy
48807222,49.27884,-123.1074,319,10,163,77.16477936102936,611,Downtown,Entire home/apt,3,1.0,2,229,20,128.0,0.6
43466346,49.28124,-123.12757,265,8,167,220.29003380300645,632,West End,Entire home/apt,2,1.0,1,2070,12,98.0,0.0
48535165,49.28406,-123.12878,238,7,164,252.82847802284093,595,West End,Entire home/apt,2,1.0,1,1052,12,85.0,1.0
38302312,49.28007,-123.10059,290,9,166,125.2366159682776,500,Downtown Eastside,Entire home/apt,4,2.0,2,795,19,125.0,0.0
25315554,49.27882,-123.09898,288,9,165,290.44260498138243,487,Downtown Eastside,Entire home/apt,3,2.0,2,3840,20,300.0,0.033
19791653,49.2285,-123.09674,197,2,105,433.6178622244575,48,Sunset,Private room,2,0.5,1,1579,20,65.0,0.933
20997043,49.2792,-123.09849,284,9,166,271.3169563882406,466,Downtown Eastside,Entire home/apt,4,2.0,2,3054,15,225.0,1.0
5877217,49.28941,-123.12908,215,7,151,176.56958279011366,565,West End,Entire home/apt,2,1.0,1,2718,13,126.0,1.0
19607378,49.2891,-123.12837,221,7,154,117.38504912751192,572,West End,Entire home/apt,2,1.0,1,3825,17,82.0,0.5
283841,49.28906,-123.12505,228,7,156,164.7302384455166,574,Downtown,Entire home/apt,6,3.0,3,4471,18,197.0,1.0
51466611,49.23929,-123.0323,242,4,128,91.24626275905536,95,Renfrew-Collingwood,Entire home/apt,1,1.0,1,2194,15,94.0,1.0
28987551,49.21356,-123.11131,104,2,64,549.9620658632282,29,Marpole,Private room,2,0.5,1,2819,13,37.0,1.0
36117076,49.28116,-123.08396,187,3,168,554.0773565463129,213,Downtown Eastside,Entire home/apt,3,1.0,2,2013,20,130.0,0.833
20198018,49.25098,-123.11711,202,4,188,224.63927462877152,224,South Cambie,Private room,5,0.5,4,2946,13,86.0,1.0
23305871,49.24639,-123.10578,207,3,179,321.53910693246837,175,Riley Park,Entire home/apt,4,1.0,2,2061,19,90.0,1.0
38493255,49.27394,-123.12686,330,10,160,58.03600074610108,739,Downtown,Entire home/apt,2,1.0,1,1991,17,42.0,1.0
15868021,49.26716,-123.0918,259,7,182,487.2995806782155,340,Strathcona,Entire home/apt,3,1.0,1,2056,18,91.0,1.0
42439466,49.26127,-123.07551,203,3,180,398.6857102272419,204,Kensington-Cedar Cottage,Private room,1,0.5,1,1261,18,30.0,1.0
27350645,49.27809,-123.12243,347,10,165,81.61903346429997,726,Downtown,Entire home/apt,4,1.0,1,3956,20,226.0,1.0
19986490,49.28,-123.12305,306,9,169,78.5985142582854,699,Downtown,Entire home/apt,3,1.0,1,2666,16,400.0,0.033
26367350,49.24665,-123.06903,241,4,141,265.5047992965162,137,Kensington-Cedar Cottage,Entire home/apt,6,1.0,3,3872,20,205.0,0.367
52855864,49.26181,-123.03733,174,3,130,654.8686350424882,50,Renfrew-Collingwood,Entire home/apt,7,2.0,4,1367,16,280.0,0.033
17833279,49.28019,-123.09783,274,9,166,232.51113468031286,444,Downtown Eastside,Private room,2,0.5,1,3804,18,34.0,1.0
8648704,49.27743,-123.10022,311,10,163,420.1666249483955,525,Downtown Eastside,Private room,1,0.5,1,2613,13,82.0,0.5
27225782,49.25011,-123.12779,204,2,180,824.3391569719332,170,Shaughnessy,Entire home/apt,3,1.0,2,1321,17,75.0,1.0
33803742,49.26402,-123.1196,300,6,177,195.65874994019416,478,Fairview,Entire home/apt,3,1.0,1,2996,20,303.0,0.967
47316298,49.25601,-123.11343,207,3,184,241.52920213755428,263,Riley Park,Entire home/apt,2,1.0,1,2795,20,115.0,1.0
36324641,49.26172,-123.10788,245,6,183,198.40737929830644,335,Mount Pleasant,Entire home/apt,4,1.0,2,3454,11,175.0,1.0
44195072,49.27789,-123.10709,323,10,162,184.15313029830847,621,Downtown,Entire home/apt,5,2.0,4,512,19,281.0,0.2
51189114,49.28052,-123.12463,291,9,167,67.14355848127559,688,Downtown,Entire home/apt,4,1.0,2,108,18,141.0,0.267
51753888,49.27925,-123.10998,323,10,166,155.1216161272309,631,Downtown,Entire home/apt,4,2.0,2,97,19,350.0,0.667
7858932,49.21295,-123.11193,104,2,66,468.9660393308575,29,Marpole,Private room,2,1.0,1,2281,5,52.0,1.0
34091763,49.22895,-123.04251,239,2,115,719.7246366497316,124,Killarney,Private room,1,1.0,1,929,14,55.0,0.267
21409855,49.27906,-123.1088,318,10,165,82.81751584557338,619,Downtown,Entire home/apt,6,2.0,3,2014,20,350.0,1.0
16315060,49.27857,-123.12299,333,10,164,89.07494011081363,725,Downtown,Entire home/apt,4,1.0,2,1793,18,141.0,0.4
42364438,49.22891,-123.09157,202,2,108,64.98943658458674,69,Sunset,Entire home/apt,6,4.0,4,3002,18,650.0,0.233
33022369,49.25533,-123.10414,202,3,189,279.2513218701165,252,Riley Park,Entire home/apt,4,2.5,2,978,20,226.0,0.8
49138797,49.25275,-123.09184,215,4,183,451.6640848431671,215,Riley Park,Private room,2,0.0,1,477,8,75.0,0.0
53063505,49.273723407094664,-123.14707029514031,190,1,133,243.31142557360454,397,Kitsilano,Entire home/apt,6,2.5,3,3168,20,520.0,0.067
21567998,49.24513,-123.10495,188,2,174,252.91685762742722,148,Riley Park,Entire home/apt,4,1.0,3,1468,20,166.0,0.467
735468,49.28059,-123.1364,250,7,139,294.05138268282036,607,West End,Entire home/apt,3,1.0,2,3351,18,156.0,0.067
45033727,49.28875,-123.12286,236,7,159,35.96954800716565,588,Downtown,Entire home/apt,4,1.0,2,2333,16,174.0,1.0
50731868,49.283863,-123.135788,228,7,142,281.1798394985405,557,West End,Entire home/apt,3,1.0,2,1543,19,144.0,1.0
45690959,49.25849,-123.0897,230,5,191,207.64950652545332,264,Mount Pleasant,Entire home/apt,4,1.0,3,746,18,150.0,0.633
17994715,49.27704,-123.12395,340,10,165,130.8434026848293,750,Downtown,Entire home/apt,2,1.0,1,2543,12,130.0,0.133
48004886,49.28406,-123.12878,238,7,164,252.82847802284093,595,West End,Entire home/apt,2,1.0,1,1052,10,85.0,1.0
44147687,49.21217,-123.11554,122,3,60,269.0794538077607,53,Marpole,Private room,4,0.5,2,495,7,60.0,0.533
19050386,49.27737,-123.13023,298,9,156,71.2154308654343,722,Downtown,Private room,1,1.0,1,2731,14,85.0,1.0
34936006,49.26361,-123.12692,242,4,168,539.5643135119607,474,Fairview,Private room,2,1.0,1,2981,15,125.0,1.0
27903059,49.28963,-123.13362,197,6,140,81.07398837677805,505,West End,Private room,2,0.5,1,2413,13,125.0,1.0
22469027,49.27974,-123.13576,255,7,143,319.5924441767695,618,West End,Entire home/apt,2,1.0,1,3825,14,73.0,1.0
19085886,49.2664,-123.13748,228,3,159,229.4724893749447,413,Fairview,Entire home/apt,3,1.0,1,2151,15,94.0,1.0
5747556,49.27152,-123.06947,197,3,171,12.117106246012122,143,Grandview-Woodland,Entire home/apt,4,1.0,2,2611,20,125.0,0.9
36774024,49.27334,-123.12827,325,9,160,166.80529789567404,715,Downtown,Private room,2,1.5,1,1306,17,125.0,1.0
18450932,49.23182,-123.14243,158,1,84,1067.0200635383364,30,Kerrisdale,Private room,2,1.0,1,1887,14,49.0,0.0
33276869,49.261,-123.08707,223,4,187,180.022532403016,255,Mount Pleasant,Entire home/apt,13,2.5,7,2323,20,421.0,0.767
46196207,49.28735,-123.13936,180,6,139,166.07854015959649,498,West End,Private room,2,1.0,1,1094,18,165.0,0.033
51393995,49.27786,-123.10715,323,10,162,186.1106314046677,621,Downtown,Entire home/apt,8,2.0,5,97,19,368.0,0.367
46995034,49.25612,-123.1197,205,3,183,374.18644575899356,248,South Cambie,Entire home/apt,3,1.0,1,328,18,105.0,0.4
10964894,49.27462,-123.12576,336,10,160,17.05759867760194,756,Downtown,Entire home/apt,2,1.0,1,2106,19,82.0,0.1
26323484,49.28137,-123.09992,265,8,167,55.61514592067577,471,Downtown Eastside,Entire home/apt,2,1.0,1,1985,12,197.0,1.0
14216608,49.27683,-123.11942,356,10,164,115.60582583079803,718,Downtown,Entire home/apt,2,1.0,1,1928,19,110.0,1.0
15626890,49.28876,-123.12354,235,7,158,53.57285645947224,585,Downtown,Entire home/apt,2,1.0,1,2974,20,190.0,0.4
45344753,49.26007,-123.08008,228,3,179,471.7112031164667,227,Mount Pleasant,Private room,2,1.0,1,477,8,60.0,0.0
13274735,49.26493,-123.06927,193,4,178,18.32567802946633,165,Grandview-Woodland,Entire home/apt,4,1.0,2,1989,19,144.0,0.8
3177610,49.27914,-123.12016,339,10,168,83.9695474108963,704,Downtown,Entire home/apt,4,1.5,2,2981,12,300.0,1.0
44418027,49.27701,-123.12065,356,10,165,78.4168619962494,731,Downtown,Entire home/apt,2,1.0,2,902,15,105.0,1.0
52534625,49.26082,-123.11141,243,5,184,291.73969556156567,326,Mount Pleasant,Private room,1,0.5,1,42,11,30.0,1.0
16243231,49.25824,-123.10429,228,4,186,194.5774533650512,257,Mount Pleasant,Entire home/apt,2,1.0,1,3275,20,120.0,0.8
3309313,49.27899,-123.12156,337,10,169,39.87815317450952,710,Downtown,Entire home/apt,6,2.0,3,3447,20,385.0,0.033
21411021,49.27968,-123.12604,294,9,163,148.97881556990552,700,Downtown,Entire home/apt,4,1.0,2,2010,16,45.0,1.0
36080573,49.26318,-123.09845,239,5,181,103.58452098749204,299,Mount Pleasant,Entire home/apt,3,1.0,1,1246,19,125.0,0.033
42019705,49.28462,-123.11235,290,8,167,100.38760871625246,597,Downtown,Entire home/apt,4,2.0,2,1972,20,120.0,0.833
48438954,49.27717,-123.12697,312,10,160,29.69356037532659,741,Downtown,Entire home/apt,6,2.0,3,1869,14,250.0,1.0
48119786,49.27928,-123.12835,286,8,160,190.32168269542885,696,Downtown,Private room,4,2.0,2,891,16,300.0,0.0
41476204,49.27396,-123.1236,368,10,163,115.63211859083223,743,Downtown,Entire home/apt,2,1.0,1,3055,12,200.0,0.1
42937221,49.2775,-123.12122,354,10,165,116.75103622670697,723,Downtown,Entire home/apt,2,1.0,2,3447,20,230.0,0.033
5154272,49.27508,-123.12388,353,10,163,76.8324312122307,758,Downtown,Entire home/apt,2,1.0,1,2599,12,125.0,0.0
42690400,49.27878,-123.12366,319,10,163,79.15564861033783,726,Downtown,Entire home/apt,4,1.0,1,613,13,59.0,0.967
51289339,49.24014,-123.05817,261,3,139,202.5569762627714,130,Renfrew-Collingwood,Entire home/apt,2,1.0,1,681,18,90.0,0.833
30327106,49.28039,-123.12187,315,9,169,79.66974034716834,692,Downtown,Entire home/apt,2,1.0,1,3224,19,150.0,1.0
9463446,49.26017,-123.05562,210,7,150,800.9193860160989,143,Renfrew-Collingwood,Entire home/apt,4,1.0,2,3668,13,85.0,1.0
13673539,49.25976,-123.06033,198,6,160,708.7646618790683,148,Kensington-Cedar Cottage,Entire home/apt,2,1.0,3,1962,20,121.0,0.733
4145030,49.22826,-123.03193,232,2,107,434.6922949322614,125,Killarney,Private room,2,1.0,1,3697,13,100.0,0.0
24671100,49.27893,-123.0827,213,3,168,486.70222567050484,225,Downtown Eastside,Entire home/apt,4,1.0,2,3275,19,225.0,1.0
19879167,49.25912,-123.08006,221,3,180,536.1070784594556,228,Mount Pleasant,Private room,2,0.5,1,2387,15,112.0,1.0
45844376,49.24574,-123.0609,230,5,141,285.07465605805254,123,Kensington-Cedar Cottage,Private room,1,1.0,1,1827,17,40.0,1.0
34839915,49.22847,-123.03216,236,2,106,408.72983740314595,125,Killarney,Private room,3,1.0,2,903,19,72.0,1.0
42569229,49.2888,-123.1245,231,7,155,116.71899598818611,578,Downtown,Entire home/apt,4,2.0,2,1776,19,200.0,0.833
31898791,49.25602,-123.11392,208,3,183,223.20032234504012,263,Riley Park,Entire home/apt,9,3.5,6,2824,15,500.0,1.0
46618231,49.27595,-123.1279,312,9,157,34.58623501027415,739,Downtown,Entire home/apt,4,1.0,1,2307,16,155.0,1.0
36619118,49.27597,-123.12863,312,9,157,84.77192188031609,736,Downtown,Entire home/apt,5,2.0,2,4471,12,150.0,1.0
36313179,49.27795,-123.12797,300,9,158,92.7999600142334,719,Downtown,Entire home/apt,6,2.0,3,1198,20,143.0,0.7
40260603,49.2896,-123.12299,234,7,159,56.28153377770208,575,Downtown,Entire home/apt,4,2.0,2,3825,13,139.0,1.0
15197174,49.26143,-123.10964,238,5,184,308.2486199377974,330,Mount Pleasant,Entire home/apt,2,1.0,1,1869,20,80.0,0.9
13452560,49.26158,-123.08473,222,4,185,102.20257313505775,246,Mount Pleasant,Entire home/apt,2,1.0,1,2706,17,64.0,1.0
31833644,49.28147,-123.1175,309,9,168,144.66187883918374,657,Downtown,Entire home/apt,3,1.0,1,2109,17,150.0,1.0
36637404,49.25091,-123.10472,201,3,188,311.3018766108465,227,Riley Park,Entire home/apt,8,2.5,4,3475,17,320.0,1.0
6045404,49.24506,-123.09533,207,1,175,392.09846083319326,166,Riley Park,Entire home/apt,6,3.5,4,3301,20,493.0,0.867
47055026,49.27528,-123.13143,302,9,159,67.79636058951255,718,Downtown,Entire home/apt,2,1.0,1,338,12,100.0,0.067
36848840,49.21857,-123.12715,162,3,65,1243.3481038462598,50,Marpole,Entire home/apt,14,5.5,7,1729,20,890.0,0.233
27399165,49.28317,-123.08406,180,3,169,583.2222316721197,196,Strathcona,Entire home/apt,4,1.0,1,1194,20,127.0,0.667
42881319,49.28107,-123.11649,315,9,168,130.9586624640888,670,Downtown,Private room,5,1.0,2,1175,16,199.0,1.0
27268055,49.25937,-123.07393,196,4,177,281.9818451239955,190,Kensington-Cedar Cottage,Private room,2,0.5,1,1706,17,75.0,0.033
1399744,49.26964,-123.11064,349,10,172,359.7450285828249,633,Mount Pleasant,Entire home/apt,6,2.0,4,3033,15,450.0,0.8
49449135,49.28134,-123.10778,290,9,165,120.33634172837017,564,Downtown Eastside,Entire home/apt,6,2.0,4,262,20,266.0,0.7
39733287,49.28047,-123.12333,299,9,168,103.16841929531097,686,Downtown,Entire home/apt,4,1.0,2,738,19,144.0,0.267
42715387,49.23734,-123.03752,245,4,130,335.940053276128,93,Renfrew-Collingwood,Private room,1,1.0,1,2314,7,35.0,1.0
45882169,49.27908,-123.12303,323,10,166,41.997576487182734,719,Downtown,Entire home/apt,11,1.0,5,388,15,499.0,1.0
12971136,49.27538,-123.1273,316,10,157,80.59833723110596,748,Downtown,Entire home/apt,4,1.0,1,4471,18,88.0,0.967
18508187,49.232,-123.05679,251,3,131,628.1579612900108,135,Victoria-Fraserview,Private room,2,1.0,1,2644,19,70.0,0.5
47472982,49.28349,-123.10288,265,8,164,163.6696447465385,490,Downtown Eastside,Entire home/apt,2,1.0,1,989,19,200.0,0.633
35190461,49.27659,-123.08946,248,4,169,550.7202596126596,314,Downtown Eastside,Entire home/apt,2,1.0,1,2063,18,128.0,0.967
3040736,49.2796,-123.12152,332,10,169,36.00926611412443,705,Downtown,Entire home/apt,2,1.0,1,3825,14,83.0,1.0
24277925,49.27889,-123.10794,321,10,163,64.78321594779409,613,Downtown,Entire home/apt,5,2.0,3,1976,20,253.0,0.833
39846941,49.26912,-123.03766,172,3,111,252.67636527107922,70,Hastings-Sunrise,Private room,2,1.0,1,1041,20,45.0,0.933
35472782,49.24953,-123.026,204,5,129,710.4608131092465,100,Renfrew-Collingwood,Entire home/apt,2,1.0,1,2139,19,124.0,0.0
47405647,49.24686,-123.02398,204,3,127,900.5938482831757,96,Renfrew-Collingwood,Private room,1,1.0,1,396,8,950.0,0.033
961006,49.23569,-123.10987,190,3,135,808.3169431448928,85,Riley Park,Entire home/apt,4,1.0,2,3175,15,219.0,1.0
17259261,49.28052,-123.1247,291,9,166,68.66572927131924,688,Downtown,Entire home/apt,2,2.0,2,2613,20,150.0,1.0
23667593,49.27574,-123.03745,177,2,97,701.5463190715545,83,Hastings-Sunrise,Entire home/apt,10,3.0,5,3348,20,436.0,0.2
48125431,49.27965,-123.10892,312,10,166,66.6377406679642,612,Downtown,Entire home/apt,4,2.0,2,709,20,172.0,1.0
35616783,49.21382,-123.14293,111,2,52,530.0029822520652,51,Marpole,Entire home/apt,6,1.5,3,879,15,250.0,0.0
50854989,49.28841,-123.13195,209,7,150,171.29944913726294,533,West End,Entire home/apt,4,1.0,2,1052,9,118.0,1.0
30589887,49.28038,-123.12471,292,9,166,83.72356824267834,693,Downtown,Entire home/apt,4,1.0,3,1066,17,150.0,1.0
45280446,49.23192,-123.03876,242,3,121,293.5228887194941,104,Killarney,Entire home/apt,4,1.0,2,1124,20,98.0,0.867
4244379,49.28109,-123.10671,292,9,164,86.90540008449648,562,Downtown Eastside,Entire home/apt,3,1.0,2,1952,19,179.0,0.367
24293792,49.25544,-123.11016,196,3,188,402.9364037767702,245,Riley Park,Entire home/apt,6,2.0,3,1307,19,257.0,0.667
50852293,49.26122,-123.07394,193,4,179,284.4982091102775,190,Kensington-Cedar Cottage,Entire home/apt,4,1.0,2,1903,13,225.0,0.567
2299515,49.27955,-123.12392,308,10,165,12.109332287985481,712,Downtown,Entire home/apt,4,1.0,2,3173,18,125.0,0.267
1507975,49.24882,-123.09121,221,1,178,482.4369610383548,192,Riley Park,Private room,2,1.0,1,4384,18,81.0,0.967
31338715,49.2873,-123.12704,224,7,158,108.03265253975654,578,West End,Entire home/apt,4,1.0,6,2856,10,71.0,1.0
22717699,49.22791,-123.03074,231,3,106,495.5362645853361,136,Killarney,Private room,3,0.5,2,1393,17,26.0,1.0
49293660,49.2295,-123.12554,161,2,99,1762.0207252834596,14,Oakridge,Entire home/apt,6,1.0,3,1733,19,149.0,1.0
16491812,49.25662,-123.12287,208,4,179,348.5864204217387,270,South Cambie,Entire home/apt,2,1.0,1,4047,19,95.0,0.967
7143428,49.27563,-123.08911,248,3,163,660.4517871310918,302,Downtown Eastside,Entire home/apt,6,1.5,2,2430,20,336.0,0.967
20848320,49.26038,-123.07115,191,5,176,106.77372909805563,168,Kensington-Cedar Cottage,Entire home/apt,2,1.0,1,1992,16,80.0,1.0
20366334,49.24196,-123.04993,240,4,140,503.04512334405143,139,Renfrew-Collingwood,Private room,2,1.0,1,1550,19,60.0,1.0
38266250,49.25579,-123.04316,194,4,139,334.78474529248825,70,Renfrew-Collingwood,Private room,2,0.5,1,809,15,49.0,0.7
50624866,49.28136,-123.12262,286,9,172,131.36049030168087,648,Downtown,Entire home/apt,3,1.0,2,403,19,99.0,0.867
46871291,49.251022,-123.079384,211,4,170,120.95551730229053,211,Kensington-Cedar Cottage,Entire home/apt,4,1.0,3,334,19,206.0,0.067
6416204,49.27942,-123.13355,271,8,149,185.42270824683666,662,West End,Entire home/apt,2,1.0,1,2385,20,143.0,0.633
45537184,49.2874,-123.13015,217,7,154,127.82627904082236,571,West End,Entire home/apt,3,1.0,1,1052,7,108.0,0.833
27706117,49.25891,-123.05207,202,6,150,524.5593437610873,122,Renfrew-Collingwood,Entire home/apt,8,2.0,4,2068,20,178.0,0.5
4423470,49.27294,-123.12493,344,10,162,194.2232527465736,717,Downtown,Entire home/apt,5,1.0,3,4471,12,108.0,1.0
45496196,49.23514,-123.07445,234,1,114,356.3414761585161,139,Kensington-Cedar Cottage,Entire home/apt,6,1.0,4,898,19,159.0,0.367
15988395,49.28536,-123.11279,287,8,166,142.30406133184414,600,Downtown,Entire home/apt,2,1.0,1,3011,13,69.0,1.0
2198419,49.2773,-123.12294,353,10,165,128.0600638019568,746,Downtown,Entire home/apt,3,1.0,2,2856,15,115.0,0.233
16288021,49.27905,-123.11948,338,10,167,134.33996563512565,704,Downtown,Entire home/apt,2,1.0,1,1795,16,100.0,1.0
48015009,49.28844,-123.12299,237,7,160,0.19519905372690577,591,Downtown,Entire home/apt,6,2.5,3,277,20,300.0,0.733
52780922,49.2607,-123.0629,189,5,169,516.7446403284479,155,Kensington-Cedar Cottage,Entire home/apt,4,1.0,2,1774,15,123.0,0.633
27225802,49.2749,-123.11328,352,10,162,230.64130952467056,673,Downtown,Entire home/apt,2,1.0,1,1878,17,92.0,1.0
30017511,49.23336,-123.09936,196,2,119,763.2502058848501,79,Riley Park,Entire home/apt,6,1.5,3,1089,18,200.0,1.0
18638835,49.27878,-123.10797,321,10,163,77.19373080873906,613,Downtown,Entire home/apt,4,1.0,2,2955,17,108.0,1.0
23563987,49.28465,-123.14188,183,4,135,247.34942693079074,504,West End,Entire home/apt,4,1.0,2,1601,19,191.0,1.0
36108913,49.20599,-123.12547,114,3,50,780.5334431883183,63,Marpole,Private room,2,0.5,1,864,14,28.0,1.0
13999349,49.28801,-123.12491,231,7,158,147.26418568336408,582,Downtown,Entire home/apt,4,2.0,2,1941,20,200.0,0.833
30229887,49.28307,-123.12555,259,8,167,105.46154430974629,618,West End,Entire home/apt,4,1.0,1,1878,12,105.0,1.0
27753261,49.27533,-123.11453,352,10,163,146.2568320845579,676,Downtown,Entire home/apt,4,2.0,2,1180,12,150.0,1.0
42111604,49.24159,-123.07943,241,1,134,807.665457973265,172,Kensington-Cedar Cottage,Entire home/apt,4,2.0,2,639,19,198.0,0.3
29835925,49.27389,-123.11694,366,10,163,251.3460534822645,699,Downtown,Private room,1,0.5,1,2129,14,120.0,1.0
32715187,49.28963,-123.13398,196,6,140,79.93322575626607,500,West End,Entire home/apt,2,1.0,1,792,14,90.0,0.767
6166558,49.26649,-123.12179,315,8,169,141.07956727047784,582,Fairview,Entire home/apt,6,1.5,3,4043,14,187.0,1.0
50241917,49.2698,-123.06584,190,4,174,261.8566609553536,151,Grandview-Woodland,Private room,2,0.5,1,153,9,60.0,0.067
45229405,49.28843,-123.13039,213,7,152,214.59346520471001,566,West End,Entire home/apt,3,1.0,1,1052,9,105.0,1.0
35765016,49.27337,-123.1247,346,10,163,160.22635391266965,725,Downtown,Private room,4,0.5,2,4122,18,245.0,0.167
45412496,49.27986,-123.10879,310,10,166,46.29266695320691,604,Downtown,Entire home/apt,6,2.0,5,435,16,303.0,0.567
35611230,49.28635,-123.12469,237,7,163,43.06471411974024,596,West End,Entire home/apt,2,1.0,1,879,14,319.0,0.0
44744956,49.25822,-123.07895,204,4,179,638.2410913030691,222,Mount Pleasant,Private room,2,1.0,1,474,9,60.0,0.0
30557868,49.23858,-123.02487,240,3,118,391.1986184471686,142,Renfrew-Collingwood,Entire home/apt,4,1.0,2,1067,20,92.0,1.0
17331922,49.27796,-123.10868,326,10,164,178.51615673978978,625,Downtown,Entire home/apt,4,2.0,2,2714,20,103.0,1.0
41939547,49.27495,-123.11551,357,10,163,184.0173703244401,681,Downtown,Entire home/apt,4,1.0,1,1878,14,115.0,1.0
8470134,49.2785,-123.10929,323,10,164,150.36468008545964,629,Downtown,Entire home/apt,2,1.0,1,2240,20,110.0,1.0
50212617,49.20909,-123.12053,117,3,56,304.9355564411913,55,Marpole,Entire home/apt,7,2.5,5,155,20,345.0,0.167
19621,49.27323,-123.12032,373,10,162,48.340462408260606,724,Downtown,Entire home/apt,4,2.0,3,4301,16,190.0,0.233
52942172,49.28281,-123.13619,232,7,142,257.8724009885994,565,West End,Entire home/apt,4,2.0,2,1972,15,291.0,0.367
50944017,49.24964,-123.03706,227,5,145,372.4451089430194,93,Renfrew-Collingwood,Private room,1,1.0,1,139,19,88.0,0.967
17930240,49.25877,-123.0653,198,5,169,363.36237085887393,169,Kensington-Cedar Cottage,Entire home/apt,4,1.0,3,2731,17,80.0,1.0
2966088,49.24897,-123.08258,226,4,169,387.44658271112655,205,Kensington-Cedar Cottage,Entire home/apt,6,2.0,3,4338,19,209.0,0.867
47730733,49.27226,-123.1256,336,10,161,256.1040940660283,696,Downtown,Entire home/apt,2,1.0,1,1878,11,100.0,0.833
40788177,49.2661,-123.07142,202,3,179,196.3059196711675,168,Grandview-Woodland,Private room,1,1.5,1,2129,11,60.0,1.0
